Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
372,372,372,372,372,2017-06-06 14:35:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
373,373,373,373,373,2017-06-06 14:36:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
374,374,374,374,374,2017-06-06 14:36:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
375,375,375,375,375,2017-06-06 14:37:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
376,376,376,376,376,2017-06-06 14:38:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
377,377,377,377,377,2017-06-06 14:39:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
378,378,378,378,378,2017-06-06 14:40:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
379,379,379,379,379,2017-06-06 14:43:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
380,380,380,380,380,2017-06-06 14:44:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
381,381,381,381,381,2017-06-06 14:45:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
382,382,382,382,382,2017-06-06 14:46:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
383,383,383,383,383,2017-06-06 14:47:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
384,384,384,384,384,2017-06-06 14:48:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
385,385,385,385,385,2017-06-06 14:48:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
386,386,386,386,386,2017-06-06 14:49:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
387,387,387,387,387,2017-06-06 14:50:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
388,388,388,388,388,2017-06-06 14:51:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
389,389,389,389,389,2017-06-06 14:52:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
390,390,390,390,390,2017-06-06 14:53:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
391,391,391,391,391,2017-06-06 14:53:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
392,392,392,392,392,2017-06-06 14:54:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
393,393,393,393,393,2017-06-06 14:55:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
394,394,394,394,394,2017-06-06 14:56:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
395,395,395,395,395,2017-06-06 14:57:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
396,396,396,396,396,2017-06-06 14:57:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
397,397,397,397,397,2017-06-06 14:58:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
398,398,398,398,398,2017-06-06 14:59:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
399,399,399,399,399,2017-06-06 15:00:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
400,400,400,400,400,2017-06-06 15:01:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
401,401,401,401,401,2017-06-06 15:01:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
402,402,402,402,402,2017-06-06 15:02:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
403,403,403,403,403,2017-06-06 15:03:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
404,404,404,404,404,2017-06-06 15:04:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
405,405,405,405,405,2017-06-06 15:05:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
406,406,406,406,406,2017-06-06 15:05:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
407,407,407,407,407,2017-06-06 15:06:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
408,408,408,408,408,2017-06-06 15:07:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
409,409,409,409,409,2017-06-06 15:08:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
410,410,410,410,410,2017-06-06 15:09:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
411,411,411,411,411,2017-06-06 15:09:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
412,412,412,412,412,2017-06-06 15:10:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
413,413,413,413,413,2017-06-06 15:11:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
414,414,414,414,414,2017-06-06 15:12:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
415,415,415,415,415,2017-06-06 15:13:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
416,416,416,416,416,2017-06-06 15:13:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
417,417,417,417,417,2017-06-06 15:14:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
418,418,418,418,418,2017-06-06 15:15:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
419,419,419,419,419,2017-06-06 15:16:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
420,420,420,420,420,2017-06-06 15:17:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
421,421,421,421,421,2017-06-06 15:17:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
422,422,422,422,422,2017-06-06 15:18:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
423,423,423,423,423,2017-06-06 15:19:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
424,424,424,424,424,2017-06-06 15:20:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
425,425,425,425,425,2017-06-06 15:21:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
426,426,426,426,426,2017-06-06 15:21:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
427,427,427,427,427,2017-06-06 15:22:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
428,428,428,428,428,2017-06-06 15:23:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
429,429,429,429,429,2017-06-06 15:24:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
430,430,430,430,430,2017-06-06 15:25:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
431,431,431,431,431,2017-06-06 15:25:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
432,432,432,432,432,2017-06-06 15:26:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
433,433,433,433,433,2017-06-06 15:27:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
434,434,434,434,434,2017-06-06 15:30:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
435,435,435,435,435,2017-06-06 15:33:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
436,436,436,436,436,2017-06-06 15:37:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
437,437,437,437,437,2017-06-06 15:40:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
438,438,438,438,438,2017-06-06 15:43:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
439,439,439,439,439,2017-06-06 15:47:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
440,440,440,440,440,2017-06-06 15:50:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
441,441,441,441,441,2017-06-06 15:53:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
442,442,442,442,442,2017-06-06 15:56:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
443,443,443,443,443,2017-06-06 16:00:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
444,444,444,444,444,2017-06-06 16:03:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
445,445,445,445,445,2017-06-06 16:05:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
446,446,446,446,446,2017-06-06 16:06:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
447,447,447,447,447,2017-06-06 16:06:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
448,448,448,448,448,2017-06-06 16:07:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
449,449,449,449,449,2017-06-06 16:11:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
450,450,450,450,450,2017-06-06 16:14:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
451,451,451,451,451,2017-06-06 16:18:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
452,452,452,452,452,2017-06-06 16:21:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
453,453,453,453,453,2017-06-06 16:24:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
454,454,454,454,454,2017-06-06 16:27:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
455,455,455,455,455,2017-06-06 16:29:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
456,456,456,456,456,2017-06-06 16:31:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
457,457,457,457,457,2017-06-06 16:33:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
458,458,458,458,458,2017-06-06 16:36:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
459,459,459,459,459,2017-06-06 16:37:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
